"filename", "language", "Python", "TypeScript", "JSON", "JSON with Comments", "Markdown", "pip requirements", "Ini", "Shell Script", "PowerShell", "JavaScript", "YAML", "TypeScript JSX", "CSV", "XML", "HTML", "CSS", "comment", "blank", "total"
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\1-analysis\research\workflow.md", "Markdown", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 174
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-01-init.md", "Markdown", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 136
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-01b-continue.md", "Markdown", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 128
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-02-discovery.md", "Markdown", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 191
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-03-core-experience.md", "Markdown", 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 217
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-04-emotional-response.md", "Markdown", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 220
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-05-inspiration.md", "Markdown", 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 235
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-06-design-system.md", "Markdown", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 253
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-07-defining-experience.md", "Markdown", 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 255
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-08-visual-foundation.md", "Markdown", 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 225
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-09-design-directions.md", "Markdown", 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 225
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-10-user-journeys.md", "Markdown", 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 242
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-11-component-strategy.md", "Markdown", 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 249
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-12-ux-patterns.md", "Markdown", 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 238
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-13-responsive-accessibility.md", "Markdown", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 265
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\steps\step-14-complete.md", "Markdown", 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 229
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\ux-design-template.md", "Markdown", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\create-ux-design\workflow.md", "Markdown", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 44
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\data\domain-complexity.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 13
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\data\prd-purpose.md", "Markdown", 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 198
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\data\project-types.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-01-init.md", "Markdown", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 192
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-01b-continue.md", "Markdown", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 154
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-02-discovery.md", "Markdown", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 225
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-03-success.md", "Markdown", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 227
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-04-journeys.md", "Markdown", 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 214
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-05-domain.md", "Markdown", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 208
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-06-innovation.md", "Markdown", 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 227
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-07-project-type.md", "Markdown", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 238
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-08-scoping.md", "Markdown", 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 229
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-09-functional.md", "Markdown", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 232
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-10-nonfunctional.md", "Markdown", 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 243
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-11-polish.md", "Markdown", 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 218
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-c\step-12-complete.md", "Markdown", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 181
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-e\step-e-01-discovery.md", "Markdown", 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 248
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-e\step-e-01b-legacy-conversion.md", "Markdown", 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 209
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-e\step-e-02-review.md", "Markdown", 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 250
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-e\step-e-03-edit.md", "Markdown", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 254
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-e\step-e-04-complete.md", "Markdown", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 169
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-01-discovery.md", "Markdown", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 219
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-02-format-detection.md", "Markdown", 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 192
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-02b-parity-check.md", "Markdown", 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 210
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-03-density-validation.md", "Markdown", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 175
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-04-brief-coverage-validation.md", "Markdown", 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 215
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-05-measurability-validation.md", "Markdown", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 229
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-06-traceability-validation.md", "Markdown", 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 218
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-07-implementation-leakage-validation.md", "Markdown", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 206
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-08-domain-compliance-validation.md", "Markdown", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 244
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-09-project-type-validation.md", "Markdown", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 264
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-10-smart-validation.md", "Markdown", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 210
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-11-holistic-quality-validation.md", "Markdown", 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 265
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-12-completeness-validation.md", "Markdown", 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 243
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\steps-v\step-v-13-report-complete.md", "Markdown", 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 233
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\templates\prd-template.md", "Markdown", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\validation-report-prd-workflow.md", "Markdown", 0, 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 434
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\2-plan-workflows\prd\workflow.md", "Markdown", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 151
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\check-implementation-readiness\steps\step-01-document-discovery.md", "Markdown", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 191
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\check-implementation-readiness\steps\step-02-prd-analysis.md", "Markdown", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 179
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\check-implementation-readiness\steps\step-03-epic-coverage-validation.md", "Markdown", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 180
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\check-implementation-readiness\steps\step-04-ux-alignment.md", "Markdown", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 140
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\check-implementation-readiness\steps\step-05-epic-quality-review.md", "Markdown", 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 253
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\check-implementation-readiness\steps\step-06-final-assessment.md", "Markdown", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 134
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\check-implementation-readiness\templates\readiness-report-template.md", "Markdown", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\check-implementation-readiness\workflow.md", "Markdown", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 56
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\architecture-decision-template.md", "Markdown", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\data\domain-complexity.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\data\project-types.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-01-init.md", "Markdown", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 154
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-01b-continue.md", "Markdown", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 165
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-02-context.md", "Markdown", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 225
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-03-starter.md", "Markdown", 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 332
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-04-decisions.md", "Markdown", 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 319
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-05-patterns.md", "Markdown", 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 360
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-06-structure.md", "Markdown", 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 380
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-07-validation.md", "Markdown", 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 360
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\steps\step-08-complete.md", "Markdown", 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 353
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-architecture\workflow.md", "Markdown", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 51
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-epics-and-stories\steps\step-01-validate-prerequisites.md", "Markdown", 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 260
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-epics-and-stories\steps\step-02-design-epics.md", "Markdown", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 234
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-epics-and-stories\steps\step-03-create-stories.md", "Markdown", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 273
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-epics-and-stories\steps\step-04-final-validation.md", "Markdown", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 146
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-epics-and-stories\templates\epics-template.md", "Markdown", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 58
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\3-solutioning\create-epics-and-stories\workflow.md", "Markdown", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 60
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\code-review\checklist.md", "Markdown", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\code-review\instructions.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 10, 38, 227
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\code-review\workflow.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 7, 5, 50
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\correct-course\checklist.md", "Markdown", 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 280
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\correct-course\instructions.md", "Markdown", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 207
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\correct-course\workflow.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 4, 5, 59
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\create-story\checklist.md", "Markdown", 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 359
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\create-story\instructions.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 305, 0, 0, 18, 49, 372
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\create-story\template.md", "Markdown", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 50
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\create-story\workflow.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 6, 8, 60
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\dev-story\checklist.md", "Markdown", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 81
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\dev-story\instructions.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 321, 0, 0, 13, 77, 411
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\dev-story\workflow.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 2, 5, 26
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\retrospective\instructions.md", "Markdown", 0, 0, 0, 0, 961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 483, 1444
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\retrospective\workflow.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 5, 6, 57
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\sprint-planning\checklist.md", "Markdown", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\sprint-planning\instructions.md", "Markdown", 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 226
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\sprint-planning\sprint-status-template.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 32, 7, 56
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\sprint-planning\workflow.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 12, 10, 53
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\sprint-status\instructions.md", "Markdown", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 230
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\4-implementation\sprint-status\workflow.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 7, 6, 35
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\bmad-quick-flow\quick-dev\steps\step-01-mode-detection.md", "Markdown", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 157
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\bmad-quick-flow\quick-dev\steps\step-02-context-gathering.md", "Markdown", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 121
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad\bmm\workflows\bmad-quick-flow\quick-dev\steps\step-03-execute.md", "Markdown", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 114
